dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.486379,8.483031,4.200000,4.000000,0.000000,0.000000,5.847389
0.020000,7.558839,8.449125,4.280000,4.000000,0.000000,0.000000,5.843693
0.020000,7.631176,8.414958,4.360000,4.000000,0.000000,0.000000,5.840178
0.020000,7.703395,8.380544,4.440000,4.000000,0.000000,0.000000,5.836843
0.020000,7.775503,8.345896,4.520000,4.000000,0.000000,0.000000,5.833689
0.020000,7.847504,8.311026,4.600000,4.000000,0.000000,0.000000,5.830713
0.020000,7.919404,8.275950,4.680000,4.000000,0.000000,0.000000,5.827916
0.020000,7.991209,8.240678,4.760000,4.000000,0.000000,0.000000,5.825296
0.020000,8.062924,8.205225,4.840000,4.000000,0.000000,0.000000,5.822854
0.020000,8.134555,8.169603,4.920000,4.000000,0.000000,0.000000,5.820588
0.020000,8.206109,8.133825,5.000000,4.000000,0.000000,0.000000,5.818498
0.020000,8.277591,8.097904,5.080000,4.000000,0.000000,0.000000,5.816583
0.020000,8.349008,8.061853,5.160000,4.000000,0.000000,0.000000,5.814843
0.020000,8.420364,8.025683,5.240000,4.000000,0.000000,0.000000,5.813277
0.020000,8.491667,7.989408,5.320000,4.000000,0.000000,0.000000,5.811885
0.020000,8.562923,7.953040,5.400000,4.000000,0.000000,0.000000,5.810667
0.020000,8.634137,7.916592,5.480000,4.000000,0.000000,0.000000,5.809622
0.020000,8.705317,7.880075,5.560000,4.000000,0.000000,0.000000,5.808749
0.020000,8.776467,7.843502,5.640000,4.000000,0.000000,0.000000,5.808049
0.020000,8.847596,7.806885,5.720000,4.000000,0.000000,0.000000,5.807522
0.020000,8.918708,7.770237,5.800000,4.000000,0.000000,0.000000,5.807167
0.020000,8.989810,7.733570,5.880000,4.000000,0.000000,0.000000,5.806984
0.020000,9.060909,7.696896,5.960000,4.000000,0.000000,0.000000,5.806973
0.020000,9.132010,7.660228,6.040000,4.000000,0.000000,0.000000,5.807134
0.020000,9.203121,7.623577,6.120000,4.000000,0.000000,0.000000,5.807467
0.020000,9.274246,7.586956,6.200000,4.000000,0.000000,0.000000,5.807972
0.020000,9.345394,7.550376,6.280000,4.000000,0.000000,0.000000,5.808650
0.020000,9.416569,7.513852,6.360000,4.000000,0.000000,0.000000,5.809500
0.020000,9.487779,7.477394,6.440000,4.000000,0.000000,0.000000,5.810524
0.020000,9.559029,7.441015,6.520000,4.000000,0.000000,0.000000,5.811720
0.020000,9.630326,7.404727,6.600000,4.000000,0.000000,0.000000,5.813089
0.020000,9.701675,7.368543,6.680000,4.000000,0.000000,0.000000,5.814633
0.020000,9.773083,7.332476,6.760000,4.000000,0.000000,0.000000,5.816351
0.020000,9.844557,7.296537,6.840000,4.000000,0.000000,0.000000,5.818243
0.020000,9.916101,7.260741,6.920000,4.000000,0.000000,0.000000,5.820311
0.020000,9.987722,7.225098,7.000000,4.000000,0.000000,0.000000,5.822554
0.020000,10.059427,7.189623,7.080000,4.000000,0.000000,0.000000,5.824974
0.020000,10.131219,7.154327,7.160000,4.000000,0.000000,0.000000,5.827571
0.020000,10.203107,7.119225,7.240000,4.000000,0.000000,0.000000,5.830346
0.020000,10.275095,7.084328,7.320000,4.000000,0.000000,0.000000,5.833298
0.020000,10.347188,7.049651,7.400000,4.000000,0.000000,0.000000,5.836430
0.020000,10.419393,7.015206,7.480000,4.000000,0.000000,0.000000,5.839742
0.020000,10.491715,6.981007,7.560000,4.000000,0.000000,0.000000,5.843233
0.020000,10.564159,6.947067,7.640000,4.000000,0.000000,0.000000,5.846906
0.020000,10.636729,6.913401,7.720000,4.000000,0.000000,0.000000,5.850761
0.020000,10.709433,6.880020,7.800000,4.000000,0.000000,0.000000,5.854799
0.020000,10.782273,6.846941,7.880000,4.000000,0.000000,0.000000,5.859019
0.020000,10.855255,6.814175,7.960000,4.000000,0.000000,0.000000,5.863424
0.020000,10.928384,6.781738,8.040000,4.000000,0.000000,0.000000,5.868013
0.020000,11.001664,6.749644,8.120000,4.000000,0.000000,0.000000,5.872788
0.020000,11.075100,6.717907,8.200000,4.000000,0.000000,0.000000,5.877748
0.020000,11.148694,6.686542,8.280000,4.000000,0.000000,0.000000,5.882895
0.020000,11.222452,6.655563,8.360000,4.000000,0.000000,0.000000,5.888229
0.020000,11.296378,6.624984,8.440000,4.000000,0.000000,0.000000,5.893750
0.020000,11.370473,6.594821,8.520000,4.000000,0.000000,0.000000,5.899459
0.020000,11.444743,6.565088,8.600000,4.000000,0.000000,0.000000,5.905356
0.020000,11.519189,6.535801,8.680000,4.000000,0.000000,0.000000,5.911442
0.020000,11.593815,6.506975,8.760000,4.000000,0.000000,0.000000,5.917715
0.020000,11.668623,6.478624,8.840000,4.000000,0.000000,0.000000,5.924177
0.020000,11.743615,6.450765,8.920000,4.000000,0.000000,0.000000,5.930828
0.020000,11.818793,6.423412,9.000000,4.000000,0.000000,0.000000,5.937666
